observationUnitName,germplasmDbId,observationVariableDbId,germplasmName,value,observationDbId,collector,uploadedBy,studyDbId,observationVariableName,observationUnitDbId,observationTimeStamp
CornellMaster_2008_Snyder_NY94063-195_197,239680,84527,NY94063-195,4951.544511,2393835,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124769,NA
CornellMaster_2008_Snyder_NY94064-152_154,227621,84527,NY94064-152,5497.632826,2393837,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124945,NA
CornellMaster_2008_Snyder_NY94064-179_181,220659,84527,NY94064-179,5593.339997,2393839,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124733,NA
CornellMaster_2008_Snyder_NY94070-180_182,219391,84527,NY94070-180,5678.100457,2393841,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125044,NA
CornellMaster_2008_Snyder_NY94070-181_183,237717,84527,NY94070-181,5351.780195,2393843,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124836,NA
CornellMaster_2008_Snyder_NY94070-191_194,233769,84527,NY94070-191,5762.968155,2393845,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124746,NA
CornellMaster_2008_Snyder_NY94070-3339_193,232995,84527,NY94070-3339,5545.875855,2393847,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124825,NA
CornellMaster_2008_Snyder_NY94077-153_155,237816,84527,NY94077-153,5825.790466,2393849,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124908,NA
CornellMaster_2008_Snyder_NY94077-193_195,228013,84527,NY94077-193,5626.229075,2393851,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124715,NA
CornellMaster_2008_Snyder_NY94077-205_207,237121,84527,NY94077-205,5512.892371,2393853,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124894,NA
CornellMaster_2008_Snyder_NY94081-125_127,236702,84527,NY94081-125,5459.274028,2393855,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124658,NA
CornellMaster_2008_Snyder_NY94081-139_141,221688,84527,NY94081-139,5447.786953,2393857,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125049,NA
CornellMaster_2008_Snyder_NY94081-177_179,231811,84527,NY94081-177,5754.823073,2393859,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124831,NA
CornellMaster_2008_Snyder_NY94081-178_180,230325,84527,NY94081-178,5159.829165,2393861,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124860,NA
CornellMaster_2008_Snyder_NY94081-45_48,230310,84527,NY94081-45,5544.880144,2393863,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124974,NA
CornellMaster_2008_Snyder_NY96001-189_191,226570,84527,NY96001-189,5816.921334,2393865,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124942,NA
CornellMaster_2008_Snyder_NY96002-109_111,231644,84527,NY96002-109,5313.925503,2393867,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124653,NA
CornellMaster_2008_Snyder_NY96002-204_206,225318,84527,NY96002-204,5388.165399,2393869,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124737,NA
CornellMaster_2008_Snyder_NY96002-209_211,230451,84527,NY96002-209,5718.379277,2393871,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125041,NA
CornellMaster_2008_Snyder_NY96004-197_199,220143,84527,NY96004-197,5536.924011,2393873,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124893,NA
CornellMaster_2008_Snyder_NY96004-299_297,234657,84527,NY96004-299,5164.477858,2393875,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124705,NA
CornellMaster_2008_Snyder_NY96007-247_249,226060,84527,NY96007-247,5429.932375,2393877,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125003,NA
CornellMaster_2008_Snyder_NY96008-140_142,238898,84527,NY96008-140,5597.415445,2393879,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124844,NA
CornellMaster_2008_Snyder_NY96009-103_105,226959,84527,NY96009-103,5430.866672,2393881,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124955,NA
CornellMaster_2008_Snyder_NY96009-143_145,224648,84527,NY96009-143,5564.078478,2393883,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124743,NA
CornellMaster_2008_Snyder_NY96009-300_298,237937,84527,NY96009-300,5373.714353,2393885,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124721,NA
CornellMaster_2008_Snyder_NY96009-302_299,228051,84527,NY96009-302,5194.941691,2393887,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124989,NA
CornellMaster_2008_Snyder_NY96009-3037_7,233861,84527,NY96009-3037,5540.476468,2393889,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125018,NA
CornellMaster_2008_Snyder_NY96011-156_158,235352,84527,NY96011-156,5523.059043,2393891,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124922,NA
CornellMaster_2008_Snyder_NY96014-303_300,239075,84527,NY96014-303,5365.034246,2393893,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124957,NA
CornellMaster_2008_Snyder_NY96016-226_228,224526,84527,NY96016-226,5408.359799,2393895,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124740,NA
CornellMaster_2008_Snyder_NY96017-115_117,219517,84527,NY96017-115,5554.905811,2393897,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124852,NA
CornellMaster_2008_Snyder_NY96018-162_164,225336,84527,NY96018-162,5419.354855,2393899,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124661,NA
CornellMaster_2008_Snyder_NY96018-186_188,222065,84527,NY96018-186,5215.050203,2393901,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124928,NA
CornellMaster_2008_Snyder_NY96020-304_301,237969,84527,NY96020-304,5467.177607,2393903,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125013,NA
CornellMaster_2008_Snyder_NY96021-305_302,232123,84527,NY96021-305,5824.90228,2393905,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124702,NA
CornellMaster_2008_Snyder_NY96021-306_303,227588,84527,NY96021-306,5627.653843,2393907,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124724,NA
CornellMaster_2008_Snyder_NY96021-307_304,232964,84527,NY96021-307,5525.767242,2393909,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124880,NA
CornellMaster_2008_Snyder_NY96021-308_305,221525,84527,NY96021-308,5565.76813,2393911,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124725,NA
CornellMaster_2008_Snyder_NY96021-309_306,230909,84527,NY96021-309,5467.076342,2393913,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125023,NA
CornellMaster_2008_Snyder_NY96021-310_307,232248,84527,NY96021-310,5197.076687,2393915,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124796,NA
CornellMaster_2008_Snyder_NY96021-311_308,228984,84527,NY96021-311,5677.270814,2393917,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124870,NA
CornellMaster_2008_Snyder_NY96021-312_309,238476,84527,NY96021-312,5756.831075,2393919,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125034,NA
CornellMaster_2008_Snyder_NY96023-240_242,226149,84527,NY96023-240,5561.936777,2393922,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124824,NA
CornellMaster_2008_Snyder_NY96023-314_311,238813,84527,NY96023-314,5362.475271,2393924,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124962,NA
CornellMaster_2008_Snyder_NY96025-315_312,234064,84527,NY96025-315,5224.398645,2393926,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124799,NA
CornellMaster_2008_Snyder_NY96025-316_313,230628,84527,NY96025-316,5595.519466,2393928,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124683,NA
CornellMaster_2008_Snyder_NY96025-317_314,224613,84527,NY96025-317,5503.664576,2393930,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124901,NA
CornellMaster_2008_Snyder_NY96028-318_315,226461,84527,NY96028-318,5312.065938,2393932,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124785,NA
CornellMaster_2008_Snyder_NY96030-169_171,221105,84527,NY96030-169,5570.346929,2393934,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124971,NA
CornellMaster_2008_Snyder_NY96030-233_235,230919,84527,NY96030-233,5538.346773,2393936,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124977,NA
CornellMaster_2008_Snyder_NY96030-258_260,227935,84527,NY96030-258,5576.002011,2393938,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124814,NA
CornellMaster_2008_Snyder_NY96030-319_316,231731,84527,NY96030-319,5397.587621,2393940,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124786,NA
CornellMaster_2008_Snyder_NY96033-132_134,234425,84527,NY96033-132,5687.123023,2393942,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124982,NA
CornellMaster_2008_Snyder_NY96034-320_317,233783,84527,NY96034-320,5530.740653,2393944,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124687,NA
CornellMaster_2008_Snyder_NY96034-321_318,233872,84527,NY96034-321,5155.209663,2393946,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124983,NA
CornellMaster_2008_Snyder_NY96043-219_221,225740,84527,NY96043-219,5375.806117,2393948,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124850,NA
CornellMaster_2008_Snyder_NY96043-243_245,225598,84527,NY96043-243,5308.783403,2393950,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124848,NA
CornellMaster_2008_Snyder_NY96045-322_319,229411,84527,NY96045-322,5581.531574,2393952,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125019,NA
CornellMaster_2008_Snyder_NY96046-323_320,226532,84527,NY96046-323,5697.362698,2393954,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124944,NA
CornellMaster_2008_Snyder_NY96047-159_161,237704,84527,NY96047-159,5443.125661,2393956,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124903,NA
CornellMaster_2008_Snyder_NY96047-196_198,219369,84527,NY96047-196,5176.663449,2393958,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124718,NA
CornellMaster_2008_Snyder_NY96049-102_104,227731,84527,NY96049-102,5566.151825,2393960,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124965,NA
CornellMaster_2008_Snyder_NY96049-138_140,234433,84527,NY96049-138,5655.136341,2393962,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124866,NA
CornellMaster_2008_Snyder_NY96049-185_187,239396,84527,NY96049-185,5584.18297,2393964,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124803,NA
CornellMaster_2008_Snyder_NY96052-113_115,231093,84527,NY96052-113,5512.575018,2393966,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124991,NA
CornellMaster_2008_Snyder_NY96052-144_146,222223,84527,NY96052-144,5480.637219,2393968,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124917,NA
CornellMaster_2008_Snyder_NY96052-160_162,226058,84527,NY96052-160,5498.227116,2393970,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124913,NA
CornellMaster_2008_Snyder_NY96052-163_165,225415,84527,NY96052-163,5520.382405,2393972,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124669,NA
CornellMaster_2008_Snyder_NY96052-173_175,221909,84527,NY96052-173,5619.607036,2393974,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124959,NA
CornellMaster_2008_Snyder_NY96053-324_321,234971,84527,NY96053-324,5494.081278,2393976,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124853,NA
CornellMaster_2008_Snyder_NY96056-122_124,224643,84527,NY96056-122,5332.106753,2393978,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124655,NA
CornellMaster_2008_Snyder_NY96056-131_133,227765,84527,NY96056-131,5431.904869,2393980,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124859,NA
CornellMaster_2008_Snyder_NY96056-134_136,236481,84527,NY96056-134,5617.007121,2393982,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125005,NA
CornellMaster_2008_Snyder_NY96056-188_190,220530,84527,NY96056-188,5583.398325,2393984,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124801,NA
CornellMaster_2008_Snyder_NY96056-206_208,231761,84527,NY96056-206,5812.506499,2393986,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124876,NA
CornellMaster_2008_Snyder_NY96063-148_150,233572,84527,NY96063-148,5564.630138,2393988,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124976,NA
CornellMaster_2008_Snyder_NY96066-325_322,232101,84527,NY96066-325,5338.60885,2393990,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124947,NA
CornellMaster_2008_Snyder_NY96067-107_109,219378,84527,NY96067-107,5463.675828,2393992,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124734,NA
CornellMaster_2008_Snyder_NY96067-129_131,234786,84527,NY96067-129,5547.048716,2393994,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124931,NA
CornellMaster_2008_Snyder_NY96147-128_130,229684,84527,NY96147-128,5346.039006,2393996,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124872,NA
CornellMaster_2008_Snyder_NY96148-208_210,228674,84527,NY96148-208,5494.240663,2393998,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124873,NA
CornellMaster_2008_Snyder_NY96150-158_160,230598,84527,NY96150-158,5409.992345,2394000,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125020,NA
CornellMaster_2008_Snyder_NY96152-199_201,220788,84527,NY96152-199,5634.620869,2394002,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124772,NA
CornellMaster_2008_Snyder_NY96152-202_204,232911,84527,NY96152-202,5189.796794,2394004,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124954,NA
CornellMaster_2008_Snyder_NY96153-126_128,233275,84527,NY96153-126,5632.47291,2394006,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124840,NA
CornellMaster_2008_Snyder_NY96153-146_148,230932,84527,NY96153-146,5512.65775,2394008,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125007,NA
CornellMaster_2008_Snyder_NY96153-167_169,230817,84527,NY96153-167,5656.019038,2394010,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124914,NA
CornellMaster_2008_Snyder_NY96153-171_173,237832,84527,NY96153-171,5718.32704,2394012,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124864,NA
CornellMaster_2008_Snyder_NY96153-187_189,227073,84527,NY96153-187,5724.526044,2394014,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124793,NA
CornellMaster_2008_Snyder_NY96155-182_184,231210,84527,NY96155-182,5373.226579,2394016,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124788,NA
CornellMaster_2008_Snyder_NY96155-326_323,228894,84527,NY96155-326,5500.05388,2394018,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124997,NA
CornellMaster_2008_Snyder_NY96157-123_125,220245,84527,NY96157-123,5499.310343,2394020,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125014,NA
CornellMaster_2008_Snyder_NY96161-327_324,237780,84527,NY96161-327,5302.792987,2394022,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124686,NA
CornellMaster_2008_Snyder_NY96161-328_325,233240,84527,NY96161-328,5628.745823,2394024,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124879,NA
CornellMaster_2008_Snyder_NY96183-329_326,226788,84527,NY96183-329,5227.157785,2394026,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124869,NA
CornellMaster_2008_Snyder_NY96185-330_327,223928,84527,NY96185-330,6023.244009,2394028,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124665,NA
CornellMaster_2008_Snyder_NY96185-331_328,224159,84527,NY96185-331,5543.292414,2394030,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124909,NA
CornellMaster_2008_Snyder_NY96185-332_329,231681,84527,NY96185-332,5259.592289,2394032,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124854,NA
CornellMaster_2008_Snyder_NY96192-333_330,238094,84527,NY96192-333,5212.623519,2394034,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124771,NA
CornellMaster_2008_Snyder_NY96192-334_331,224417,84527,NY96192-334,5328.808821,2394036,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124970,NA
CornellMaster_2008_Snyder_NY96192-335_332,225937,84527,NY96192-335,5330.580574,2394038,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124827,NA
CornellMaster_2008_Snyder_NY96192-336_333,232977,84527,NY96192-336,5174.097882,2394040,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124659,NA
CornellMaster_2008_Snyder_NY96192-337_334,234955,84527,NY96192-337,5146.971095,2394042,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124787,NA
CornellMaster_2008_Snyder_NY96193-212_214,234922,84527,NY96193-212,5175.362724,2394044,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124891,NA
CornellMaster_2008_Snyder_NY96195-338_335,234364,84527,NY96195-338,5432.522519,2394046,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124941,NA
CornellMaster_2008_Snyder_NY96195-339_336,219144,84527,NY96195-339,5261.036332,2394048,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124667,NA
CornellMaster_2008_Snyder_NY96195-340_337,232306,84527,NY96195-340,5369.115504,2394050,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124754,NA
CornellMaster_2008_Snyder_NY96195-341_338,230621,84527,NY96195-341,5441.537996,2394052,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125028,NA
CornellMaster_2008_Snyder_NY97067-214_216,220551,84527,NY97067-214,5573.280786,2394054,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124684,NA
CornellMaster_2008_Snyder_NY97067-259_261,226124,84527,NY97067-259,5323.076048,2394057,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125043,NA
CornellMaster_2008_Snyder_NY97067-342_339,233008,84527,NY97067-342,5402.450032,2394059,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124776,NA
CornellMaster_2008_Snyder_NY97067-343_340,221953,84527,NY97067-343,5403.287019,2394061,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124966,NA
CornellMaster_2008_Snyder_NY97067-344_341,224978,84527,NY97067-344,5659.982574,2394063,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124999,NA
CornellMaster_2008_Snyder_NY97068-345_342,230441,84527,NY97068-345,5061.104692,2394065,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124980,NA
CornellMaster_2008_Snyder_NY97072-239_241,229945,84527,NY97072-239,5654.90197,2394067,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124910,NA
CornellMaster_2008_Snyder_NY97083-252_254,228276,84527,NY97083-252,5354.734618,2394069,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124780,NA
CornellMaster_2008_Snyder_NY97089-232_234,238703,84527,NY97089-232,5642.986329,2394071,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124902,NA
CornellMaster_2008_Snyder_NY97089-346_343,227378,84527,NY97089-346,5439.082545,2394073,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124802,NA
CornellMaster_2008_Snyder_NY99002-347_344,221356,84527,NY99002-347,5414.809428,2394075,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124657,NA
CornellMaster_2008_Snyder_NY99006-348_345,219454,84527,NY99006-348,5260.828841,2394077,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124895,NA
CornellMaster_2008_Snyder_NY99008-349_346,233230,84527,NY99008-349,5332.953706,2394079,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124662,NA
CornellMaster_2008_Snyder_NY99010-350_347,221748,84527,NY99010-350,5987.986007,2394081,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124791,NA
CornellMaster_2008_Snyder_NY99010-351_348,234665,84527,NY99010-351,5391.366086,2394083,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125029,NA
CornellMaster_2008_Snyder_NY99011-352_349,226813,84527,NY99011-352,5421.437102,2394085,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124712,NA
CornellMaster_2008_Snyder_NY99012-234_236,230559,84527,NY99012-234,5449.531592,2394087,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124790,NA
CornellMaster_2008_Snyder_NY99012-242_244,224698,84527,NY99012-242,5570.67638,2394089,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124948,NA
CornellMaster_2008_Snyder_NY99012-244_246,230749,84527,NY99012-244,5488.374788,2394091,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125006,NA
CornellMaster_2008_Snyder_NY99013-236_238,226519,84527,NY99013-236,5168.934547,2394093,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124689,NA
CornellMaster_2008_Snyder_NY99013-237_239,235144,84527,NY99013-237,5342.601245,2394095,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124763,NA
CornellMaster_2008_Snyder_NY99014-253_255,235616,84527,NY99014-253,5263.670538,2394097,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124973,NA
CornellMaster_2008_Snyder_NY99017-353_350,226474,84527,NY99017-353,5359.68158,2394099,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124668,NA
CornellMaster_2008_Snyder_NY99017-354_351,220113,84527,NY99017-354,5549.831924,2394101,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124741,NA
CornellMaster_2008_Snyder_NY99017-355_352,231397,84527,NY99017-355,5353.785975,2394103,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124670,NA
CornellMaster_2008_Snyder_NY99019-221_223,236200,84527,NY99019-221,5191.554337,2394105,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124935,NA
CornellMaster_2008_Snyder_NY99019-255_257,228475,84527,NY99019-255,5621.13712,2394107,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124783,NA
CornellMaster_2008_Snyder_NY99021-224_226,230007,84527,NY99021-224,5475.104104,2394109,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1125022,NA
CornellMaster_2008_Snyder_NY99021-235_237,228188,84527,NY99021-235,5714.970247,2394111,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124851,NA
CornellMaster_2008_Snyder_NY99021-257_259,221324,84527,NY99021-257,5691.734868,2394113,cbirkett,cbirkett,6798,Grain yield - kg/ha|CO_321:0001218,1124956,NA
